Id;Tipo Muert.;Provincia;Canton;Area del Hecho;Lugar;Tipo Lugar;Fecha InfracciÛn;Hora Infraccion;Arma;Tipo Arma;Probable Causa M.;Edad;Sexo;Etnia;Estado Civil;Nacionalidad;Anos;Mes
107;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;8/1/23;01:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;43;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
108;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;8/1/23;01:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;18;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
109;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;8/1/23;01:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;60;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
110;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;8/1/23;01:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
111;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;7/1/23;19:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero
112;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;7/1/23;19:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;15;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
113;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;7/1/23;12:35;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
114;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;7/1/23;02:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;45;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
115;ASESINATO;GUAYAS;SANTA LUCIA;RURAL;CAJEROS;PUBLICO;8/1/23;12:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
116;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;7/1/23;18:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero
117;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;7/1/23;21:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;54;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero
118;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;7/1/23;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
119;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;7/1/23;17:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
120;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;7/1/23;19:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
121;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;7/1/23;15:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
122;ASESINATO;SUCUMBIOS;LAGO AGRIO;URBANO;CASA/VILLA;PRIVADO;8/1/23;22:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
123;ASESINATO;SUCUMBIOS;LAGO AGRIO;URBANO;CASA/VILLA;PRIVADO;8/1/23;22:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero
124;ASESINATO;SUCUMBIOS;LAGO AGRIO;URBANO;CASA/VILLA;PRIVADO;8/1/23;22:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;37;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero
125;ASESINATO;EL ORO;MACHALA;URBANO;CASA/VILLA;PRIVADO;8/1/23;08:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero
126;ASESINATO;EL ORO;MACHALA;URBANO;CASA/VILLA;PRIVADO;8/1/23;08:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;39;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero
127;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;8/1/23;04:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
128;ASESINATO;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;URBANO;VIA PUBLICA;PUBLICO;9/1/23;01:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero
129;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;8/1/23;01:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;enero
130;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;8/1/23;12:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
131;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;8/1/23;02:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;43;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;enero
132;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;LOCALES DE NECESIDADES BASICAS;PRIVADO;8/1/23;13:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
133;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;INTERIOR DE TAXI;PRIVADO;8/1/23;16:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;43;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero
134;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;8/1/23;19:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
135;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;8/1/23;19:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
136;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;8/1/23;19:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
137;HOMICIDIO;PICHINCHA;QUITO;URBANO;CANCHAS DE USO MULTIPLE;PUBLICO;9/1/23;02:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;0;HOMBRE;AFRO;NO DETERMINADO;ECUADOR;2023;enero
138;HOMICIDIO;PICHINCHA;QUITO;URBANO;VIA PUBLICA;PUBLICO;9/1/23;14:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
139;ASESINATO;CA—AR;LA TRONCAL;RURAL;VIA PUBLICA;PUBLICO;9/1/23;06:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;39;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
140;ASESINATO;LOS RIOS;PUEBLO VIEJO;URBANO;VIA PUBLICA;PUBLICO;9/1/23;17:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
141;HOMICIDIO;LOS RIOS;QUEVEDO;URBANO;VIA PUBLICA;PUBLICO;9/1/23;14:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;51;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
142;ASESINATO;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;URBANO;VIA PUBLICA;PUBLICO;9/1/23;20:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
143;ASESINATO;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;URBANO;CASA/VILLA;PRIVADO;9/1/23;23:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
144;ASESINATO;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;URBANO;GASOLINERAS;PRIVADO;9/1/23;14:00;OTROS;OTRO;HERIDAS CONTUSAS;42;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero
145;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;9/1/23;03:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;HOMBRE;AFRO;NO DETERMINADO;NO DETERMINADO;2023;enero
146;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;9/1/23;15:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero
147;ASESINATO;EL ORO;HUAQUILLAS;URBANO;VIA PUBLICA;PUBLICO;9/1/23;12:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
148;ASESINATO;EL ORO;HUAQUILLAS;URBANO;VIA PUBLICA;PUBLICO;9/1/23;12:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;18;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
149;ASESINATO;GUAYAS;SALITRE;RURAL;TERRENO BALDIO;PUBLICO;10/1/23;06:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;43;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
150;ASESINATO;GUAYAS;NARANJAL;URBANO;CASA/VILLA;PRIVADO;7/1/23;03:45;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;50;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
151;HOMICIDIO;LOJA;LOJA;URBANO;MERCADOS;PUBLICO;9/1/23;16:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;51;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero
152;ASESINATO;LOJA;CATAMAYO;RURAL;VIA PUBLICA;PUBLICO;9/1/23;22:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;49;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;enero
153;ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;9/1/23;23:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
154;ASESINATO;EL ORO;PASAJE;URBANO;VIA PUBLICA;PUBLICO;9/1/23;21:55;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
155;ASESINATO;MANABI;PUERTO LOPEZ;URBANO;INTERIOR DE VEHICULO PARTICULAR;PRIVADO;9/1/23;16:30;OTROS;OTRO;HERIDAS CONTUSAS;30;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
156;HOMICIDIO;LOS RIOS;URDANETA;RURAL;VIA PUBLICA;PUBLICO;10/1/23;15:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
157;HOMICIDIO;LOS RIOS;URDANETA;RURAL;VIA PUBLICA;PUBLICO;10/1/23;15:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
158;HOMICIDIO;LOS RIOS;URDANETA;RURAL;VIA PUBLICA;PUBLICO;10/1/23;15:01;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
159;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;TERRENO BALDIO;PUBLICO;10/1/23;03:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;HOMBRE;MESTIZO/A;NO DETERMINADO;NO DETERMINADO;2023;enero
160;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;10/1/23;11:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;19;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
161;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;10/1/23;20:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
162;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;10/1/23;22:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;58;HOMBRE;ASIATICO/A;SOLTERO;CHINA POPULAR;2023;enero
163;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;HOSPITALES;PRIVADO;11/1/23;02:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;HOMBRE;AFRO;NO DETERMINADO;NO DETERMINADO;2023;enero
164;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;9/1/23;21:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;0;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
165;ASESINATO;SUCUMBIOS;SHUSHUFINDI;RURAL;VIA PUBLICA;PUBLICO;10/1/23;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero
166;ASESINATO;EL ORO;PASAJE;URBANO;VIA PUBLICA;PUBLICO;10/1/23;18:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;0;HOMBRE;MESTIZO/A;NO DETERMINADO;NO DETERMINADO;2023;enero
167;HOMICIDIO;PICHINCHA;QUITO;URBANO;VIA PUBLICA;PUBLICO;10/1/23;23:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
168;ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;11/1/23;19:05;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
169;ASESINATO;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;URBANO;NIGHT CLUBS;PRIVADO;12/1/23;00:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;43;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero
170;ASESINATO;LOS RIOS;VENTANAS;URBANO;VIA PUBLICA;PUBLICO;11/1/23;20:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;50;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero
171;ASESINATO;MANABI;SUCRE;URBANO;VIA PUBLICA;PUBLICO;11/1/23;18:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
172;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;TRANSPORTE PRIVADO;PRIVADO;11/1/23;10:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
173;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;11/1/23;15:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
174;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;11/1/23;15:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;37;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
175;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;TRANSPORTE PRIVADO;PRIVADO;11/1/23;17:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;HOMBRE;MONTUBIO/A;NO DETERMINADO;NO DETERMINADO;2023;enero
176;ASESINATO;EL ORO;ARENILLAS;RURAL;FINCA;PRIVADO;11/1/23;03:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
177;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;11/1/23;18:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
178;ASESINATO;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;URBANO;CASA/VILLA;PRIVADO;12/1/23;09:30;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;20;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
179;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;11/1/23;20:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
180;FEMICIDIO;LOS RIOS;VINCES;URBANO;OTROS LOCALES COMERCIALES;PRIVADO;12/1/23;13:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;46;MUJER;MESTIZO/A;CASADO;ECUADOR;2023;enero
181;ASESINATO;MANABI;PEDERNALES;URBANO;VIA PUBLICA;PUBLICO;12/1/23;16:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;56;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;enero
182;ASESINATO;MANABI;MANTA;URBANO;HOSPITALES;PRIVADO;12/1/23;22:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA BLANCA;63;MUJER;MESTIZO/A;CASADO;ECUADOR;2023;enero
183;ASESINATO;MANABI;MANTA;URBANO;CANCHAS DE USO MULTIPLE;PUBLICO;12/1/23;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA BLANCA;19;HOMBRE;MESTIZO/A;SOLTERO;VENEZUELA;2023;enero
184;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;PATIOS DE COMIDAS;PRIVADO;12/1/23;13:05;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;17;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
185;ASESINATO;LOS RIOS;QUEVEDO;URBANO;CASA/VILLA;PRIVADO;12/1/23;21:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
186;ASESINATO;LOJA;LOJA;RURAL;VIA PUBLICA;PUBLICO;7/1/23;04:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;34;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;enero
187;HOMICIDIO;MORONA SANTIAGO;SANTIAGO;RURAL;RIO;PUBLICO;4/1/23;18:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;HOMBRE;MESTIZO/A;EN UNION DE HECHO;PERU;2023;enero
188;ASESINATO;LOS RIOS;PUEBLO VIEJO;URBANO;VIA PUBLICA;PUBLICO;13/1/23;07:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;37;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero
189;ASESINATO;GUAYAS;DURAN;URBANO;VIA PUBLICA;PUBLICO;12/1/23;17:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;51;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
190;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;HOSPITALES;PRIVADO;12/1/23;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero
191;ASESINATO;GUAYAS;MILAGRO;URBANO;VIA PUBLICA;PUBLICO;12/1/23;23:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
192;ASESINATO;MANABI;EL CARMEN;URBANO;VIA PUBLICA;PUBLICO;13/1/23;09:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;0;HOMBRE;NO DETERMINADO;NO DETERMINADO;NO DETERMINADO;2023;enero
193;HOMICIDIO;PICHINCHA;QUITO;URBANO;CENTROS DE REHABILITACION SOCIAL;PRIVADO;13/1/23;12:10;ARMA CONTUNDENTE;OTRO;HERIDAS CONTUSAS;42;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
194;ASESINATO;EL ORO;SANTA ROSA;RURAL;CASA/VILLA;PRIVADO;13/1/23;02:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA BLANCA;44;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
195;ASESINATO;EL ORO;SANTA ROSA;RURAL;CASA/VILLA;PRIVADO;13/1/23;02:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;45;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero
196;ASESINATO;AZUAY;CAMILO PONCE ENRIQUEZ;URBANO;VIA PUBLICA;PUBLICO;13/1/23;14:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;45;MUJER;MESTIZO/A;DIVORCIADO;ECUADOR;2023;enero
197;ASESINATO;EL ORO;MACHALA;URBANO;CASA/VILLA;PRIVADO;13/1/23;18:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;enero
198;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;13/1/23;10:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;55;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero
199;ASESINATO;GUAYAS;DURAN;URBANO;VIA PUBLICA;PUBLICO;13/1/23;21:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;35;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero
200;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;13/1/23;19:34;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;77;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
201;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;13/1/23;17:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
202;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;13/1/23;17:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
203;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;13/1/23;17:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;19;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero
204;HOMICIDIO;PICHINCHA;QUITO;URBANO;VIA PUBLICA;PUBLICO;14/1/23;03:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;HOMBRE;AFRO;NO DETERMINADO;NO DETERMINADO;2023;enero
205;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;13/1/23;18:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
206;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;14/1/23;00:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
207;ASESINATO;MANABI;PORTOVIEJO;URBANO;CASA/VILLA;PRIVADO;13/1/23;19:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;66;HOMBRE;MESTIZO/A;VIUDO;ECUADOR;2023;enero
208;ASESINATO;GUAYAS;SAN JACINTO DE YAGUACHI;URBANO;VIA PUBLICA;PUBLICO;13/1/23;20:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
209;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;13/1/23;22:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;HOMBRE;OTROS;SOLTERO;ECUADOR;2023;enero
210;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;13/1/23;21:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero
211;ASESINATO;MANABI;OLMEDO;URBANO;VIA PUBLICA;PUBLICO;13/1/23;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero
